170.404, 129.423, 5.345, 21.968 False
170.226, 129.425, 5.307, 22.001 False
170.050, 129.427, 5.277, 22.034 False
169.875, 129.429, 5.253, 22.067 False
169.700, 129.430, 5.236, 22.100 False
169.525, 129.432, 5.229, 22.133 False
169.350, 129.434, 5.227, 22.166 False
169.176, 129.435, 5.235, 22.199 False
169.001, 129.436, 5.247, 22.232 False
168.825, 129.438, 5.267, 22.265 False
168.648, 129.440, 5.289, 22.298 False
168.471, 129.441, 5.319, 22.331 False
168.292, 129.443, 5.349, 22.364 False
168.113, 129.445, 5.382, 22.397 False
167.932, 129.446, 5.413, 22.430 False
167.751, 129.448, 5.440, 22.463 False
167.569, 129.450, 5.463, 22.496 False
167.386, 129.451, 5.482, 22.529 False
167.203, 129.453, 5.496, 22.562 False
167.019, 129.455, 5.505, 22.595 False
166.835, 129.456, 5.512, 22.628 False
166.652, 129.458, 5.512, 22.661 False
166.468, 129.459, 5.511, 22.694 False
166.285, 129.461, 5.503, 22.727 False
166.101, 129.463, 5.495, 22.760 False
165.919, 129.464, 5.482, 22.793 False
165.736, 129.466, 5.468, 22.826 False
165.555, 129.467, 5.450, 22.859 False
165.374, 129.469, 5.431, 22.892 False
165.194, 129.470, 5.408, 22.925 False
165.014, 129.472, 5.386, 22.958 False
164.835, 129.473, 5.363, 22.991 False
164.657, 129.475, 5.345, 23.024 False
164.479, 129.476, 5.335, 23.057 False
164.301, 129.478, 5.330, 23.090 False
164.124, 129.479, 5.335, 23.123 False
163.945, 129.480, 5.344, 23.156 False
163.767, 129.482, 5.362, 23.189 False
163.587, 129.483, 5.383, 23.222 False
163.407, 129.485, 5.411, 23.255 False
163.225, 129.486, 5.441, 23.288 False
163.043, 129.487, 5.476, 23.321 False
162.859, 129.489, 5.511, 23.354 False
162.674, 129.490, 5.548, 23.387 False
162.488, 129.492, 5.581, 23.420 False
162.301, 129.493, 5.610, 23.453 False
162.113, 129.494, 5.634, 23.486 False
161.925, 129.496, 5.652, 23.519 False
161.736, 129.497, 5.666, 23.552 False
161.547, 129.498, 5.674, 23.585 False
161.358, 129.500, 5.679, 23.618 False
161.169, 129.501, 5.678, 23.651 False
160.980, 129.502, 5.675, 23.684 False
160.791, 129.504, 5.666, 23.717 False
160.602, 129.505, 5.657, 23.750 False
160.414, 129.506, 5.642, 23.783 False
160.227, 129.508, 5.627, 23.816 False
160.040, 129.509, 5.606, 23.849 False
159.854, 129.510, 5.585, 23.882 False
159.669, 129.511, 5.560, 23.915 False
159.484, 129.512, 5.535, 23.948 False
159.300, 129.514, 5.507, 23.981 False
159.117, 129.515, 5.484, 24.014 False
158.935, 129.516, 5.464, 24.047 False
158.754, 129.517, 5.450, 24.080 False
158.572, 129.518, 5.445, 24.113 False
158.390, 129.519, 5.445, 24.146 False
158.209, 129.520, 5.454, 24.179 False
158.026, 129.521, 5.467, 24.212 False
157.843, 129.522, 5.488, 24.245 False
157.659, 129.523, 5.512, 24.278 False
157.475, 129.524, 5.542, 24.311 False
157.289, 129.525, 5.572, 24.344 False
157.102, 129.526, 5.607, 24.377 False
156.914, 129.527, 5.640, 24.410 False
156.725, 129.528, 5.671, 24.443 False
156.535, 129.529, 5.697, 24.476 False
156.344, 129.530, 5.719, 24.509 False
156.153, 129.531, 5.735, 24.542 False
155.962, 129.532, 5.746, 24.575 False
155.770, 129.533, 5.752, 24.608 False
155.578, 129.534, 5.753, 24.641 False
155.387, 129.535, 5.751, 24.674 False
155.195, 129.536, 5.743, 24.707 False
155.004, 129.537, 5.733, 24.740 False
154.814, 129.538, 5.719, 24.773 False
154.624, 129.539, 5.705, 24.806 False
154.434, 129.540, 5.686, 24.839 False
154.245, 129.541, 5.667, 24.872 False
154.057, 129.541, 5.643, 24.905 False
153.870, 129.542, 5.619, 24.938 False
153.683, 129.543, 5.593, 24.971 False
153.497, 129.544, 5.570, 25.004 False
153.312, 129.545, 5.550, 25.037 False
153.128, 129.545, 5.536, 25.070 False
152.943, 129.546, 5.531, 25.103 False
152.759, 129.547, 5.529, 25.136 False
152.574, 129.547, 5.537, 25.169 False
152.389, 129.548, 5.549, 25.202 False
152.204, 129.549, 5.568, 25.235 False
152.017, 129.550, 5.589, 25.268 False
151.830, 129.550, 5.617, 25.301 False
151.642, 129.551, 5.645, 25.334 False
151.452, 129.552, 5.678, 25.367 False
151.262, 129.552, 5.709, 25.400 False
151.071, 129.553, 5.739, 25.433 False
150.879, 129.554, 5.764, 25.466 False
150.686, 129.554, 5.784, 25.499 False
150.493, 129.555, 5.799, 25.532 False
150.299, 129.555, 5.808, 25.565 False
150.105, 129.556, 5.814, 25.598 False
149.912, 129.557, 5.813, 25.631 False
149.718, 129.557, 5.810, 25.664 False
149.525, 129.558, 5.801, 25.697 False
149.332, 129.558, 5.790, 25.730 False
149.139, 129.559, 5.774, 25.763 False
148.947, 129.559, 5.757, 25.796 False
148.756, 129.560, 5.736, 25.829 False
148.566, 129.560, 5.715, 25.862 False
148.376, 129.561, 5.690, 25.895 False
148.187, 129.561, 5.666, 25.928 False
147.999, 129.562, 5.637, 25.961 False
147.812, 129.562, 5.611, 25.994 False
147.626, 129.562, 5.585, 26.027 False
147.440, 129.563, 5.564, 26.060 False
147.255, 129.563, 5.548, 26.093 False
147.070, 129.564, 5.539, 26.126 False
146.885, 129.564, 5.539, 26.159 False
146.701, 129.564, 5.544, 26.192 False
146.515, 129.565, 5.557, 26.225 False
146.329, 129.565, 5.573, 26.258 False
146.143, 129.565, 5.596, 26.291 False
145.955, 129.566, 5.621, 26.324 False
145.767, 129.566, 5.651, 26.357 False
145.577, 129.566, 5.681, 26.390 False
145.387, 129.566, 5.713, 26.423 False
145.196, 129.567, 5.740, 26.456 False
145.003, 129.567, 5.764, 26.489 False
144.811, 129.567, 5.783, 26.522 False
144.617, 129.567, 5.796, 26.555 False
144.424, 129.568, 5.806, 26.588 False
144.230, 129.568, 5.810, 26.621 False
144.037, 129.568, 5.811, 26.654 False
143.843, 129.568, 5.806, 26.687 False
143.650, 129.569, 5.799, 26.720 False
143.457, 129.569, 5.786, 26.753 False
143.265, 129.569, 5.773, 26.786 False
143.073, 129.569, 5.754, 26.819 False
142.882, 129.569, 5.734, 26.852 False
142.691, 129.569, 5.710, 26.885 False
142.502, 129.569, 5.686, 26.918 False
142.313, 129.570, 5.658, 26.951 False
142.125, 129.570, 5.633, 26.984 False
141.938, 129.570, 5.609, 27.017 False
141.752, 129.570, 5.589, 27.050 False
141.566, 129.570, 5.576, 27.083 False
141.380, 129.570, 5.567, 27.116 False
141.194, 129.570, 5.569, 27.149 False
141.008, 129.570, 5.574, 27.182 False
140.822, 129.570, 5.587, 27.215 False
140.635, 129.570, 5.604, 27.248 False
140.448, 129.570, 5.627, 27.281 False
140.259, 129.570, 5.651, 27.314 False
140.070, 129.570, 5.682, 27.347 False
139.879, 129.570, 5.712, 27.380 False
139.688, 129.570, 5.743, 27.413 False
139.495, 129.570, 5.771, 27.446 False
139.302, 129.570, 5.794, 27.479 False
139.108, 129.570, 5.813, 27.512 False
138.914, 129.570, 5.827, 27.545 False
138.720, 129.570, 5.836, 27.578 False
138.525, 129.570, 5.839, 27.611 False
138.330, 129.570, 5.840, 27.644 False
138.136, 129.569, 5.834, 27.677 False
137.942, 129.568, 5.827, 27.710 False
137.748, 129.568, 5.814, 27.743 False
137.555, 129.568, 5.800, 27.776 False
137.362, 129.568, 5.781, 27.809 False
137.170, 129.567, 5.761, 27.842 False
136.979, 129.567, 5.736, 27.875 False
136.788, 129.567, 5.711, 27.908 False
136.599, 129.566, 5.682, 27.941 False
136.410, 129.566, 5.654, 27.974 False
136.223, 129.566, 5.624, 28.007 False
136.036, 129.565, 5.600, 28.040 False
135.850, 129.565, 5.578, 28.073 False
135.664, 129.565, 5.564, 28.106 False
135.479, 129.564, 5.557, 28.139 False
135.294, 129.564, 5.555, 28.172 False
135.108, 129.564, 5.562, 28.205 False
134.922, 129.563, 5.572, 28.238 False
134.736, 129.563, 5.590, 28.271 False
134.549, 129.563, 5.610, 28.304 False
134.361, 129.562, 5.637, 28.337 False
134.172, 129.562, 5.662, 28.370 False
133.982, 129.562, 5.684, 28.403 False
133.792, 129.561, 5.700, 28.436 False
133.602, 129.561, 5.701, 28.469 False
133.412, 129.560, 5.692, 28.502 False
133.223, 129.560, 5.665, 28.535 False
133.036, 129.559, 5.627, 28.568 False
132.850, 129.559, 5.572, 28.601 False
132.666, 129.559, 5.504, 28.634 False
132.485, 129.558, 5.423, 28.667 False
132.307, 129.558, 5.329, 28.700 False
132.133, 129.557, 5.223, 28.733 False
131.962, 129.557, 5.104, 28.766 False
131.796, 129.556, 4.976, 28.799 False
131.635, 129.556, 4.830, 28.832 False
131.478, 129.556, 4.676, 28.865 False
131.327, 129.555, 4.520, 28.898 False
131.181, 129.554, 4.363, 28.931 False
131.040, 129.553, 4.208, 28.964 False
130.905, 129.553, 4.054, 28.997 False
130.774, 129.552, 3.903, 29.030 False
130.648, 129.552, 3.757, 29.063 False
130.526, 129.551, 3.618, 29.096 False
130.409, 129.551, 3.483, 29.129 False
130.297, 129.550, 3.354, 29.162 False
130.188, 129.550, 3.229, 29.195 False
130.084, 129.549, 3.110, 29.228 False
129.983, 129.549, 2.994, 29.261 False
129.886, 129.548, 2.883, 29.294 False
129.792, 129.548, 2.777, 29.327 False
129.702, 129.547, 2.674, 29.360 False
129.615, 129.547, 2.575, 29.393 False
129.531, 129.547, 2.480, 29.426 False
129.451, 129.546, 2.389, 29.459 False
129.373, 129.546, 2.301, 29.492 False
129.298, 129.546, 2.216, 29.525 False
129.226, 129.545, 2.134, 29.558 False
129.157, 129.545, 2.056, 29.591 False
129.090, 129.545, 1.980, 29.624 False
129.026, 129.544, 1.907, 29.657 False
128.964, 129.544, 1.837, 29.690 False
128.904, 129.544, 1.770, 29.723 False
128.846, 129.543, 1.705, 29.756 False
128.791, 129.543, 1.642, 29.789 False
128.737, 129.543, 1.582, 29.822 False
128.686, 129.543, 1.524, 29.855 False
128.636, 129.542, 1.468, 29.888 False
128.588, 129.542, 1.414, 29.921 False
128.542, 129.542, 1.362, 29.954 False
128.498, 129.542, 1.313, 29.987 False
128.455, 129.541, 1.265, 30.020 False
128.414, 129.541, 1.218, 30.053 False
128.374, 129.541, 1.174, 30.086 False
128.336, 129.541, 1.131, 30.119 False
128.300, 129.541, 1.060, 30.152 False
128.266, 129.540, 1.017, 30.185 False
128.233, 129.540, 0.962, 30.218 False
128.202, 129.540, 0.922, 30.251 False
128.172, 129.540, 0.878, 30.284 False
128.145, 129.540, 0.818, 30.317 False
128.119, 129.540, 0.761, 30.350 False
128.095, 129.540, 0.713, 30.383 False
128.072, 129.539, 0.674, 30.416 False
128.050, 129.539, 0.648, 30.449 False
128.028, 129.539, 0.649, 30.482 False
128.006, 129.539, 0.670, 30.515 False
127.981, 129.539, 0.748, 30.548 False
127.952, 129.539, 0.829, 30.581 False
127.921, 129.539, 0.904, 30.614 False
127.888, 129.538, 0.999, 30.647 False
127.853, 129.537, 1.025, 30.680 False
127.817, 129.537, 1.081, 30.713 False
127.778, 129.537, 1.183, 30.746 False
127.734, 129.536, 1.344, 30.779 False
127.684, 129.536, 1.518, 30.812 False
127.627, 129.536, 1.693, 30.845 False
127.566, 129.535, 1.847, 30.878 False
127.500, 129.535, 1.989, 30.911 False
127.430, 129.535, 2.122, 30.944 False
127.355, 129.534, 2.257, 30.977 False
127.276, 129.534, 2.393, 31.010 False
127.192, 129.533, 2.534, 31.043 False
127.104, 129.533, 2.679, 31.076 False
127.010, 129.532, 2.827, 31.109 False
126.912, 129.532, 2.978, 31.142 False
126.808, 129.531, 3.132, 31.175 False
126.700, 129.531, 3.287, 31.208 False
126.586, 129.530, 3.444, 31.241 False
126.467, 129.529, 3.602, 31.274 False
126.343, 129.529, 3.759, 31.307 False
126.213, 129.528, 3.917, 31.340 False
126.078, 129.527, 4.075, 31.373 False
125.938, 129.526, 4.231, 31.406 False
125.793, 129.526, 4.386, 31.439 False
125.643, 129.525, 4.538, 31.472 False
125.488, 129.525, 4.687, 31.505 False
125.328, 129.524, 4.828, 31.538 False
125.164, 129.524, 4.960, 31.571 False
124.996, 129.523, 5.083, 31.604 False
124.824, 129.522, 5.191, 31.637 False
124.649, 129.521, 5.289, 31.670 False
124.471, 129.521, 5.370, 31.703 False
124.290, 129.520, 5.443, 31.736 False
124.108, 129.519, 5.500, 31.769 False
123.924, 129.518, 5.549, 31.802 False
123.739, 129.518, 5.585, 31.835 False
123.552, 129.517, 5.619, 31.868 False
123.365, 129.516, 5.642, 31.901 False
123.177, 129.515, 5.658, 31.934 False
122.990, 129.514, 5.657, 31.967 False
122.802, 129.514, 5.652, 32.000 False
122.615, 129.513, 5.646, 32.033 False
122.427, 129.512, 5.645, 32.066 False
122.239, 129.512, 5.645, 32.099 False
122.052, 129.512, 5.650, 32.132 False
121.864, 129.512, 5.653, 32.165 False
121.675, 129.511, 5.658, 32.198 False
121.487, 129.511, 5.659, 32.231 False
121.299, 129.510, 5.660, 32.264 False
121.110, 129.510, 5.656, 32.297 False
120.922, 129.509, 5.652, 32.330 False
120.734, 129.509, 5.643, 32.363 False
120.547, 129.508, 5.634, 32.396 False
120.360, 129.508, 5.620, 32.429 False
120.173, 129.507, 5.607, 32.462 False
119.987, 129.507, 5.589, 32.495 False
119.801, 129.506, 5.572, 32.528 False
119.616, 129.506, 5.551, 32.561 False
119.432, 129.505, 5.531, 32.594 False
119.248, 129.505, 5.508, 32.627 False
119.065, 129.504, 5.486, 32.660 False
118.883, 129.504, 5.461, 32.693 False
118.702, 129.503, 5.437, 32.726 False
118.522, 129.503, 5.410, 32.759 False
118.342, 129.503, 5.384, 32.792 False
118.164, 129.502, 5.356, 32.825 False
117.986, 129.502, 5.329, 32.858 False
117.809, 129.501, 5.300, 32.891 False
117.633, 129.501, 5.272, 32.924 False
117.458, 129.500, 5.242, 32.957 False
117.284, 129.500, 5.213, 32.990 False
117.112, 129.500, 5.182, 33.023 False
116.940, 129.499, 5.153, 33.056 False
116.769, 129.499, 5.122, 33.089 False
116.599, 129.498, 5.092, 33.122 False
116.430, 129.498, 5.060, 33.155 False
116.262, 129.498, 5.030, 33.188 False
116.095, 129.497, 4.997, 33.221 False
115.929, 129.497, 4.993, 33.254 False
115.762, 129.497, 4.988, 33.287 False
115.596, 129.496, 4.976, 33.320 False
115.431, 129.496, 4.950, 33.353 False
115.267, 129.496, 4.919, 33.386 False
115.104, 129.495, 4.883, 33.419 False
114.942, 129.495, 4.848, 33.452 False
114.781, 129.495, 4.811, 33.485 False
114.622, 129.494, 4.777, 33.518 False
114.464, 129.494, 4.725, 33.551 False
114.309, 129.494, 4.650, 33.584 False
114.156, 129.494, 4.558, 33.617 False
114.008, 129.493, 4.452, 33.650 False
113.863, 129.493, 4.337, 33.683 False
113.722, 129.493, 4.214, 33.716 False
113.585, 129.493, 4.086, 33.749 False
113.453, 129.493, 3.955, 33.782 False
113.325, 129.494, 3.825, 33.815 False
113.201, 129.493, 3.696, 33.848 False
113.082, 129.493, 3.570, 33.881 False
112.966, 129.493, 3.446, 33.914 False
112.855, 129.493, 3.325, 33.947 False
112.747, 129.495, 3.206, 33.980 False
112.643, 129.495, 3.092, 34.013 False
112.543, 129.495, 2.981, 34.046 False
112.446, 129.495, 2.873, 34.079 False
112.353, 129.495, 2.769, 34.112 False
112.264, 129.495, 2.668, 34.145 False
112.177, 129.495, 2.571, 34.178 False
112.094, 129.495, 2.477, 34.211 False
112.013, 129.495, 2.386, 34.244 False
111.936, 129.495, 2.299, 34.277 False
111.861, 129.495, 2.215, 34.310 False
111.789, 129.493, 2.132, 34.343 False
111.720, 129.493, 2.054, 34.376 False
111.653, 129.493, 1.979, 34.409 False
111.589, 129.493, 1.906, 34.442 False
111.527, 129.493, 1.836, 34.475 False
111.467, 129.493, 1.769, 34.508 False
111.409, 129.493, 1.704, 34.541 False
111.354, 129.493, 1.642, 34.574 False
111.301, 129.493, 1.581, 34.607 False
111.249, 129.493, 1.523, 34.640 False
111.200, 129.493, 1.467, 34.673 False
111.152, 129.494, 1.412, 34.706 False
111.106, 129.494, 1.361, 34.739 False
111.061, 129.494, 1.311, 34.772 False
111.019, 129.494, 1.263, 34.805 False
110.978, 129.494, 1.217, 34.838 False
110.938, 129.494, 1.172, 34.871 False
110.900, 129.494, 1.129, 34.904 False
110.863, 129.494, 1.088, 34.937 False
110.828, 129.494, 1.048, 34.970 False
110.793, 129.494, 1.010, 35.003 False
110.761, 129.493, 0.971, 35.036 False
110.729, 129.493, 0.936, 35.069 False
110.698, 129.493, 0.902, 35.102 False
110.669, 129.493, 0.869, 35.135 False
110.641, 129.493, 0.837, 35.168 False
110.613, 129.493, 0.806, 35.201 False
110.587, 129.493, 0.777, 35.234 False
110.562, 129.492, 0.749, 35.267 False
110.537, 129.492, 0.721, 35.300 False
110.514, 129.492, 0.695, 35.333 False
110.491, 129.492, 0.669, 35.366 False
110.470, 129.492, 0.645, 35.399 False
110.449, 129.492, 0.621, 35.432 False
110.428, 129.492, 0.599, 35.465 False
110.409, 129.493, 0.576, 35.498 False
110.390, 129.493, 0.555, 35.531 False
110.372, 129.493, 0.535, 35.564 False
110.355, 129.493, 0.515, 35.597 False
110.338, 129.493, 0.496, 35.630 False
110.322, 129.493, 0.478, 35.663 False
110.306, 129.493, 0.461, 35.696 False
110.291, 129.493, 0.444, 35.729 False
110.276, 129.493, 0.428, 35.762 False
110.263, 129.493, 0.412, 35.795 False
110.249, 129.493, 0.397, 35.828 False
110.236, 129.493, 0.383, 35.861 False
110.224, 129.493, 0.369, 35.894 False
110.212, 129.493, 0.355, 35.927 False
110.200, 129.493, 0.342, 35.960 False
110.189, 129.493, 0.330, 35.993 False
110.178, 129.493, 0.318, 36.026 False
110.168, 129.493, 0.306, 36.059 False
110.158, 129.493, 0.295, 36.092 False
110.148, 129.493, 0.284, 36.125 False
110.139, 129.493, 0.274, 36.158 False
110.130, 129.493, 0.264, 36.191 False
110.122, 129.493, 0.254, 36.224 False
110.113, 129.493, 0.245, 36.257 False
110.105, 129.493, 0.236, 36.290 False
110.098, 129.493, 0.227, 36.323 False
110.090, 129.493, 0.219, 36.356 False
110.083, 129.493, 0.211, 36.389 False
110.076, 129.493, 0.203, 36.422 False
110.070, 129.493, 0.196, 36.455 False
110.063, 129.493, 0.189, 36.488 False
110.057, 129.493, 0.182, 36.521 False
110.051, 129.493, 0.175, 36.554 False
110.045, 129.493, 0.169, 36.587 False
110.040, 129.493, 0.163, 36.620 False
110.035, 129.493, 0.157, 36.653 False
110.030, 129.493, 0.151, 36.686 False
110.025, 129.493, 0.145, 36.719 False
110.020, 129.493, 0.140, 36.752 False
110.015, 129.493, 0.135, 36.785 False
110.011, 129.493, 0.130, 36.818 False
110.007, 129.493, 0.125, 36.851 False
110.003, 129.493, 0.121, 36.884 False
109.999, 129.493, 0.116, 36.917 False
109.995, 129.493, 0.112, 36.950 False
109.991, 129.493, 0.108, 36.983 False
109.988, 129.493, 0.104, 37.016 False
109.984, 129.493, 0.100, 37.049 False
109.981, 129.493, 0.097, 37.082 False
109.978, 129.493, 0.093, 37.115 False
109.975, 129.493, 0.090, 37.148 False
109.972, 129.493, 0.086, 37.181 False
109.969, 129.493, 0.083, 37.214 False
109.966, 129.493, 0.080, 37.247 False
109.964, 129.493, 0.077, 37.280 False
109.961, 129.493, 0.074, 37.313 False
109.959, 129.493, 0.072, 37.346 False
109.957, 129.493, 0.069, 37.379 False
109.954, 129.493, 0.067, 37.412 False
109.953, 129.493, 0.007, 37.445 False
109.952, 129.493, 0.037, 37.478 False
109.951, 129.493, 0.031, 37.511 False
109.949, 129.493, 0.048, 37.544 False
109.947, 129.493, 0.050, 37.577 False
109.946, 129.493, 0.050, 37.610 False
109.944, 129.493, 0.049, 37.643 False
109.942, 129.493, 0.049, 37.676 False
109.941, 129.493, 0.048, 37.709 False
109.939, 129.493, 0.047, 37.742 False
109.938, 129.493, 0.046, 37.775 False
109.936, 129.493, 0.044, 37.808 False
109.935, 129.493, 0.043, 37.841 False
109.933, 129.493, 0.042, 37.874 False
109.932, 129.493, 0.041, 37.907 False
109.931, 129.493, 0.039, 37.940 False
109.929, 129.493, 0.038, 37.973 False
109.928, 129.493, 0.037, 38.006 False
109.927, 129.493, 0.035, 38.039 False
109.926, 129.493, 0.034, 38.072 False
109.925, 129.493, 0.033, 38.105 False
109.924, 129.493, 0.032, 38.138 False
109.923, 129.493, 0.031, 38.171 False
109.922, 129.493, 0.025, 38.204 False
109.922, 129.493, 0.023, 38.237 False
109.921, 129.493, 0.021, 38.270 False
109.921, 129.493, 0.021, 38.303 False
109.920, 129.493, 0.020, 38.336 False
109.920, 129.493, 0.022, 38.369 False
109.919, 129.494, 0.042, 38.402 False
109.918, 129.494, 0.058, 38.435 False
109.916, 129.495, 0.054, 38.468 False
109.912, 129.497, 0.118, 38.501 False
109.906, 129.500, 0.189, 38.534 False
109.898, 129.505, 0.269, 38.567 False
109.885, 129.512, 0.409, 38.600 False
109.868, 129.520, 0.520, 38.633 False
109.847, 129.527, 0.635, 38.666 False
109.822, 129.535, 0.771, 38.699 False
109.793, 129.542, 0.872, 38.732 False
109.761, 129.549, 0.973, 38.765 False
109.726, 129.556, 1.053, 38.798 False
109.689, 129.563, 1.150, 38.831 False
109.647, 129.571, 1.305, 38.864 False
109.600, 129.579, 1.443, 38.897 False
109.550, 129.588, 1.502, 38.930 False
109.499, 129.595, 1.547, 38.963 False
109.448, 129.604, 1.581, 38.996 False
109.394, 129.613, 1.633, 39.029 False
109.339, 129.622, 1.689, 39.062 False
109.282, 129.631, 1.752, 39.095 False
109.223, 129.641, 1.807, 39.128 False
109.162, 129.651, 1.864, 39.161 False
109.100, 129.660, 1.915, 39.194 False
109.035, 129.668, 1.962, 39.227 False
108.970, 129.678, 2.001, 39.260 False
108.903, 129.687, 2.040, 39.293 False
108.835, 129.697, 2.075, 39.326 False
108.766, 129.706, 2.109, 39.359 False
108.695, 129.716, 2.139, 39.392 False
108.624, 129.727, 2.167, 39.425 False
108.552, 129.737, 2.194, 39.458 False
108.479, 129.747, 2.219, 39.491 False
108.406, 129.758, 2.241, 39.524 False
108.331, 129.769, 2.263, 39.557 False
108.256, 129.780, 2.282, 39.590 False
108.181, 129.790, 2.301, 39.623 False
108.105, 129.802, 2.317, 39.656 False
108.028, 129.813, 2.332, 39.689 False
107.951, 129.825, 2.348, 39.722 False
107.873, 129.836, 2.362, 39.755 False
107.795, 129.848, 2.374, 39.788 False
107.717, 129.858, 2.387, 39.821 False
107.638, 129.870, 2.397, 39.854 False
107.558, 129.881, 2.408, 39.887 False
107.479, 129.892, 2.417, 39.920 False
107.399, 129.903, 2.427, 39.953 False
107.319, 129.915, 2.434, 39.986 False
107.238, 129.927, 2.443, 40.019 False
107.157, 129.937, 2.450, 40.052 False
107.076, 129.948, 2.457, 40.085 False
106.995, 129.959, 2.463, 40.118 False
106.914, 129.970, 2.469, 40.151 False
106.832, 129.981, 2.474, 40.184 False
106.750, 129.991, 2.479, 40.217 False
106.668, 130.002, 2.484, 40.250 False
106.586, 130.013, 2.488, 40.283 False
106.504, 130.024, 2.492, 40.316 False
106.421, 130.034, 2.496, 40.349 False
106.339, 130.045, 2.499, 40.382 False
106.256, 130.055, 2.503, 40.415 False
106.173, 130.066, 2.505, 40.448 False
106.090, 130.076, 2.508, 40.481 False
106.007, 130.087, 2.511, 40.514 False
105.924, 130.098, 2.513, 40.547 False
105.841, 130.109, 2.515, 40.580 False
105.758, 130.119, 2.517, 40.613 False
105.675, 130.130, 2.518, 40.646 False
105.592, 130.141, 2.520, 40.679 False
105.508, 130.151, 2.521, 40.712 False
105.425, 130.162, 2.522, 40.745 False
105.342, 130.172, 2.523, 40.778 False
105.258, 130.183, 2.524, 40.811 False
105.175, 130.193, 2.525, 40.844 False
105.091, 130.204, 2.526, 40.877 False
105.008, 130.214, 2.527, 40.910 False
104.924, 130.223, 2.526, 40.943 False
104.840, 130.232, 2.527, 40.976 False
104.756, 130.241, 2.527, 41.009 False
104.672, 130.250, 2.528, 41.042 False
104.589, 130.258, 2.528, 41.075 False
104.505, 130.266, 2.528, 41.108 False
104.421, 130.274, 2.529, 41.141 False
104.337, 130.282, 2.529, 41.174 False
104.253, 130.289, 2.529, 41.207 False
104.169, 130.296, 2.528, 41.240 False
104.085, 130.304, 2.529, 41.273 False
104.001, 130.310, 2.528, 41.306 False
103.917, 130.317, 2.529, 41.339 False
103.833, 130.323, 2.528, 41.372 False
103.749, 130.329, 2.528, 41.405 False
103.665, 130.335, 2.527, 41.438 False
103.581, 130.340, 2.527, 41.471 False
103.496, 130.345, 2.527, 41.504 False
103.412, 130.350, 2.527, 41.537 False
103.328, 130.354, 2.526, 41.570 False
103.244, 130.358, 2.527, 41.603 False
103.160, 130.362, 2.525, 41.636 False
103.076, 130.365, 2.526, 41.669 False
102.992, 130.367, 2.518, 41.702 False
102.908, 130.367, 2.517, 41.735 False
102.824, 130.366, 2.514, 41.768 False
102.739, 130.365, 2.520, 41.801 False
102.655, 130.363, 2.516, 41.834 False
102.571, 130.362, 2.521, 41.867 False
102.487, 130.358, 2.515, 41.900 False
102.403, 130.356, 2.520, 41.933 False
102.319, 130.352, 2.515, 41.966 False
102.235, 130.347, 2.517, 41.999 False
102.151, 130.342, 2.514, 42.032 False
102.067, 130.336, 2.517, 42.065 False
101.983, 130.330, 2.514, 42.098 False
101.899, 130.323, 2.517, 42.131 False
101.816, 130.315, 2.514, 42.164 False
101.732, 130.308, 2.517, 42.197 False
101.648, 130.298, 2.510, 42.230 False
101.565, 130.289, 2.516, 42.263 False
101.481, 130.279, 2.510, 42.296 False
101.398, 130.268, 2.516, 42.329 False
101.315, 130.256, 2.509, 42.362 False
101.231, 130.245, 2.515, 42.395 False
101.148, 130.232, 2.509, 42.428 False
101.065, 130.219, 2.515, 42.461 False
100.982, 130.205, 2.508, 42.494 False
100.899, 130.191, 2.514, 42.527 False
100.817, 130.176, 2.507, 42.560 False
100.734, 130.161, 2.514, 42.593 False
100.652, 130.144, 2.507, 42.626 False
100.569, 130.127, 2.514, 42.659 False
100.487, 130.109, 2.506, 42.692 False
100.405, 130.092, 2.513, 42.725 False
100.323, 130.072, 2.505, 42.758 False
100.241, 130.054, 2.513, 42.791 False
100.160, 130.033, 2.505, 42.824 False
100.078, 130.012, 2.509, 42.857 False
99.997, 129.990, 2.504, 42.890 False
99.916, 129.968, 2.509, 42.923 False
99.836, 129.944, 2.500, 42.956 False
99.755, 129.920, 2.509, 42.989 False
99.675, 129.895, 2.500, 43.022 False
99.595, 129.869, 2.504, 43.055 False
99.516, 129.842, 2.500, 43.088 False
99.436, 129.815, 2.506, 43.121 False
99.357, 129.786, 2.501, 43.154 False
99.278, 129.757, 2.506, 43.187 False
99.200, 129.727, 2.495, 43.220 False
99.121, 129.696, 2.506, 43.253 False
99.044, 129.665, 2.502, 43.286 False
98.965, 129.634, 2.513, 43.319 False
98.887, 129.602, 2.502, 43.352 False
98.810, 129.570, 2.510, 43.385 False
98.733, 129.536, 2.500, 43.418 False
98.656, 129.503, 2.510, 43.451 False
98.579, 129.467, 2.500, 43.484 False
98.503, 129.433, 2.509, 43.517 False
98.427, 129.396, 2.500, 43.550 False
98.351, 129.360, 2.509, 43.583 False
98.276, 129.322, 2.500, 43.616 False
98.200, 129.285, 2.509, 43.649 False
98.126, 129.246, 2.499, 43.682 False
98.051, 129.207, 2.509, 43.715 False
97.978, 129.167, 2.499, 43.748 False
97.904, 129.127, 2.508, 43.781 False
97.831, 129.085, 2.499, 43.814 False
97.757, 129.044, 2.508, 43.847 False
97.686, 129.001, 2.493, 43.880 False
97.614, 128.956, 2.494, 43.913 False
